subject,count
"Meeting of the States Parties to the Convention Against Torture and Other Cruel, Inhuman, or Degrading Treatment or Punishment",4203
Meeting of the States Parties to the International Convention on the Elimination of All Forms of Racial Discrimination,4204
Meeting of the States Parties to the International Covenant on Civil and Political Rights,4205
"Meeting on the Application of New Information Technology on Resource-Sharing Among Medical/Health Libraries in the Western Pacific Region (1999 :Beijing, China)",4206
Megakhaus,4207
Megiddo Expedition (1925-1939),4208
"Meǵunaroden seminar za makedonski jazik, literatura i kultura",4209
Melbourne Art Fair,4210
Melbourne Cup  (Horse race),4211
Melbourne International Biennial,4212
Melbourne International Festival of the Arts,4213
Melbourne International Film Festival,4214
Melodifestivalen (Sweden),4215
Memorial Cup  (Hockey),4216
Memphis Cotton Carnival,4217
Mendocino Folklore Camp,4218
Mennonitische Europäische Regionalkonferenz (1975 :Bienenberg bei Basel),4219
Mercantia  (Performing arts festival),4220
"Mercy Center Consensus Conference (1992 :Burlingame, Calif.)",4221
MerleFest,4222
"Merrie Monarch Festival  (Hilo, Hawaii)",4223
Merriman Summer School,4224
Merseyside Youth Games,4225
Mesa Redonda de Estudios Mixtecos,4226
Metro Athletic Conference,4227
"Metropolitan Fair (1864 :New York, N.Y.)",4228
Metsaülikool,4229
"Mexican-American Conference on Industrial Research (1945 :Chicago, Ill.)",4230
"Mexico Today Symposium (1978-1979 :Washington, D.C., etc.)",4231
Mexico-United States Border Governors' Conference,4232
Mexico-United States Interparliamentary Conference,4233
Mezhdunaroden Plovdivski Panair,4234
Mezhdunaroden proleten panair,4235
Mezhdunarodnai︠a︡ konferent︠s︡ii︠a︡ Rossii︠a︡: tendent︠s︡ii i perspektivy razvitii︠a︡,4236
"Mezhdunarodnai︠a︡ nauchno-prakticheskai︠a︡ konferent︠s︡ii︠a︡ ""Vzaimootnoshenii︠a︡ narodov Rossii, Sibiri i stran Vostoka--istorii︠a︡ i sovremennostʹ""",4237
"Mezhdunarodnai︠a︡ nauchno-teoreticheskai︠a︡ konferent︠s︡ii︠a︡ Velikiĭ Okti︠a︡brʹ i sovremennai︠a︡ ėpokha (1977 :Moscow, Russia)",4238
Mezhdunarodnye istoricheskie i Svi︠a︡to-Innokentʹevskie chtenii︠a︡,4239
"Mezhdunarodnyĭ ėksperiment ""POLIMODE"" (1977-1978)",4240
Mezhdunarodnyĭ festivalʹ novogo dokumentalʹnogo kino,4241
Mezhdunarodnyĭ kinofestivalʹ v Moskve,4242
Mezhdunarodnyĭ shakhmatnyĭ turnir pami︠a︡ti M.I. Chigorina,4243
"Mezinárodní folklórní festival (Strážnice, Jihomoravský kraj, Czech Republic)",4244
Mezinárodní sklářské sympozium,4245
Mezinárodní veletržní šachový víkendový turnaj,4246
Michiana Regional Ceramics Exhibition,4247
Michigan Biennial,4248
"Michigan Physicians' Conference on Elder Abuse (1989 :East Lansing, Mich., etc.)",4249
Michigan State Fair,4250
"Michigan White House Conference on Libraries and Information Services (1979 :Lansing, Mich.)",4251
Michigan Womyn's Music Festival,4252
Michigan.Constitutional Convention (1835),4253
"Microcredit Summit (1997 :Washington, D.C.)",4254
Micronesian Games,4255
Mid-central Ergonomics/Human Factors Conference,4256
"Mid-century White House Conference on Children and Youth (1950 :Washington, D.C.)",4257
Middle Atlantic Regional Gospel Music Festival,4258
Middle Atlantic Symposium in the History of Art,4259
"Middle East and North Africa Economic Summit (1995 :Amman, Jordan)",4260
"Middle East Electricity and Electronics Exhibition (1985 :Jidda, Saudi Arabia)",4261
"Middle East Peace Conference (1991 :Madrid, Spain)",4262
Middle East Youth Peace Forum,4263
"Middle East/North Africa Economic Summit (1994 :Casablanca, Morocco)",4264
Midland County Conference on Children and Youth,4265
"Mid-South Fair  (Memphis, Tenn.)",4266
Mid-States Craft Exhibition,4267
Midwest Conference on Asian Affairs,4268
Midwest Fish and Wildlife Conference,4269
Mid-West International Band & Orchestra Clinic,4270
Midwest Labor Law Conference,4271
Midwest Prairie Conference,4272
Midwest Radical Therapy Conference,4273
Midwestern Governors' Conference,4274
Międzynarodowe Targi Książki,4275
Międzynarodowe Triennale Grafiki,4276
Międzynarodowy Festiwal Piosenki w Sopocie,4277
Międzynarodowy Turniej Szachowy Memoriał Akiby Rubinsteina,4278
"Międzynarodowy Turniej Szachowy o ""Szachy Sandomierskie""",4279
Międzynarodowy Turniej Szachowy Wyzwolenia Warszawy,4280
Mihrajān al-Ḥaṣād,4281
Mihrajān al-Masraḥī li-Majlis al-Taʻāwun li-Duwal al-Khalīj al-ʻArabīyah,4282
Mihrajān al-Mirbad al-Shiʻrī,4283
Mihrajān al-Qāhirah al-Sīnimāʼī al-Dawlī,4284
Mihrajān al-Shiʻr,4285
Mihrajān al-Waṭanī lil-Turāth wa-al-Thaqāfah,4286
Mihrājān Baʻlabakk al-Dawlīyah,4287
Mihrajān Jarash,4288
Mildmay Conference,4289
Military History Symposium  (U.S.),4290
Military Medico-Dental Symposium,4291
Military Operations and Law Symposium,4292
MilkyWay Hair Style Competition,4293
Mille miglia,4294
Millennium Choral Competition (2000-2001 :Great Britain),4295
Miller 400  (Automobile race),4296
Millı̂ Eğitim Şûrası,4297
"Million Family March (2000 :Washington, D.C.)",4298
"Million Man March (1995 :Washington, D.C.)",4299
"Million Mom March (2000 :Washington, D.C.)",4300
Milton S. Eisenhower Symposium,4301
Mind Sports Olympiad,4302
Mindanao-Sulu Pastoral Conference,4303
Mineola Fair,4304
Mingenew Lions Midwest Expo,4305
Mini maousse  (Competition),4306
Miniature Book Exhibition,4307
"Mini-Consultation on Reaching Nominal Christians Among Protestants (1980 :Ban Phatthaya, Thailand)",4308
Ministerial Conference on the Protection of Forests in Europe,4309
"Ministerial Institute and General Conference Session (1888 :Minneapolis, Minn.)",4310
Ministers' Conference,4311
Minneapolis Aquatennial,4312
Minneapolis Industrial Exposition,4313
Minnesota Crafts Festival,4314
Minnesota Deer Classic,4315
"Minnesota Industrial Safety Conference (1911 :Saint Paul, Minn., and Minneapolis, Minn.)",4316
Minnesota Rural Youth Institute,4317
"Minnesota Sanitary Conference (1902 :Saint Paul, Minn., and Minneapolis, Minn.)",4318
Minnesota Star of the North State Games,4319
Minnesota State Fair,4320
Minnesota Territorial Centennial Institute (1948 :University of Minnesota),4321
Minor Counties Championship,4322
"Minority Rights: Policies and Practice in South-East Europe  (Conference) (1990 :Copenhagen, Denmark)",4323
Miramichi Folksong Festival,4324
Miss  (Indian) America Contest,4325
Miss America Pageant,4326
Miss Australia Awards,4327
Miss Australia Quest,4328
Miss Black America Pageant of Hudson County  (N.J.),4329
Miss Liban  (Beauty pageant),4330
Miss Maryland Pageant,4331
Miss Montana Pageant,4332
Miss Montana State University Pageant,4333
Miss North Dakota Pageant,4334
Miss Nude America Contest,4335
Miss Polonia  (Beauty pageant),4336
Miss Prairie View Scholarship Pageant,4337
Miss Thailand World  (Beauty pageant),4338
Miss Universe Pageant,4339
Miss USA Pageant,4340
Miss Virginia Pageant,4341
Miss World Pageant,4342
Mission banquise (2002),4343
Mission Dakar-Djibouti (1931-1933),4344
Mission Marchand (1896-1899),4345
Mission scientifique suisse en Angola,4346
Missione scientifica Tucci nel Tibet occidentale (1935),4347
"Mississippi Conference on Libraries and Information Services (1991 :Jackson, Miss.)",4348
Mississippi River Festival,4349
"Mississippi Valley Sanitary Fair (1864 :Saint Louis, Mo.)",4350
"Missouri Governor's Conference on Education,University of Missouri,1976",4351
Missouri Governor's Conference on Library and Information Services,4352
Missouri Photo Workshop,4353
Missouri River Basin Governors' Conference,4354
Missouri State Convention (1988),4355
Missouri State Fair,4356
MIT $50K Entrepreneurship Competition,4357
Mīt Thailǣn Yūnivœ̄t  (Beauty pageant),4358
MIT-NTU Conference,4359
"Miz︠h︡vidomcha narada po obhovorenni︠u︡ Derz︠h︡avnoï prohramy ""Arkhivna ta rukopysna Ukraïnika"" (1991 :Kyïv, Ukraine)",4360
Mobilization for Human Needs,4361
Mòd Naìseanta Rìoghail,4362
Mòd Naìseanta,4363
Mois de la photo  (Festival),4364
Mois de la photo à Montréal,4365
Molde International Jazz Festival,4366
Monbushō Bijutsu Tenrankai,4367
Mondileder Damtoernooi,4368
Mondseer Musiktage,4369
"Monetary and Economic Conference (1933 :London, England)",4370
Mongolo-Tibetskai︠a︡ ėkspedit︠s︡ii︠a︡ (1923-1926),4371
Mongolʹskai︠a︡ paleontologicheskai︠a︡ ėkspedit︠s︡ii︠a︡ (1946-1949),4372
Monsignor W. Onclin Chair,4373
"Montage 93: International Festival of the Image (1993 :Rochester, N.Y.)",4374
Montana Cultural Congress,4375
"Montana Governor's Conference on Libraries and Information Services (1978 :Helena, Mont.)",4376
Montana International Cup,4377
Montana Livestock Nutrition Conference,4378
Montana.Constitutional Convention (1971-1972),4379
Monterey Historic Automobile Races,4380
"Monterey International Pop Festival (1967 :Monterey, Calif.)",4381
Monterey Jazz Festival,4382
Montréal High Lights Festival,4383
Montreux Conference on the Régime of the Straits (1936),4384
Montreux Jazz Festival,4385
Montreux-Detroit International Jazz Festival,4386
Morgan Cup,4387
Morija Arts & Cultural Festival,4388
Mormon Miracle Pageant,4389
Mormon Trail Pioneer Trek Re-enactment (1997),4390
Morskai︠a︡ arkticheskai︠a︡ kompleksnai︠a︡ ėkspedit︠s︡ii︠a︡ (1986- ),4391
Moscow Conference (1945),4392
Moscow International Art Fair,4393
Moscow International Book Fair,4394
"Moscow Music Peace Festival (1989 :Moscow, Russia)",4395
Moskovskai︠a︡ matematicheskai︠a︡ olimpiada,4396
Moskovskiĭ mezhdunarodnyĭ aviat︠s︡ionno-kosmicheskiĭ salon,4397
Moskovskiĭ mezhdunarodnyĭ kinofestivalʹ,4398
Mostly Mozart Festival,4399
"Mostra ""Rotonda d'Ardenza""",4400
"Mostra augustea della romanità (1937-1938 :Rome, Italy)",4401
"Mostra de Gravura ""Cidade de Curitiba""",4402
Mostra degli illustratori,4403
"Mostra della rivoluzione fascista (1932-1934 :Rome, Italy)",4404
"Mostra di etnografia italiana (1911 :Rome, Italy)",4405
"Mostra di Leonardo da Vinci (1939 :Milan, Italy)",4406
"Mostra etnografica siciliana (1891-1892 :Palermo, Italy)",4407
Mostra Internacional de Cinema Gai i Lèsbic de Barcelona,4408
Mostra Internacional de Cinema,4409
Mostra Internacional do Filme Etnográfico,4410
Mostra internazionale d'arte cinematografica,4411
Mostra internazionale d'arte coloniale,4412
"Mostra internazionale delle arti decorative (Monza, Italy)",4413
Mostra mercato internazionale dell'antiquariato,4414
Mostra-mercato nazionale del mobile antico,4415
"Motorama  (New York, etc.)",4416
Mount Everest Expedition (1976),4417
Mountain State Art and Craft Fair,4418
Mrs. William Boyce Thompson Expedition (1925-1929),4419
MSU Land Use Forum,4420
Muestra de Arte Injuve,4421
Muestra de Arte Joven,4422
Muestra de Documentación Histórica Aragonesa,4423
Muestra de Teatro Preparatoriano,4424
Muestra Nacional de Teatro Peruano,4425
Muestra Nacional de Teatro,4426
"Mühlberger-Tage (Eislingen, Germany)",4427
Multaqá al-Thaqāfī fī Tannūrīn wa-Jubayl,4428
Munas Golkar,4429
Münchener Jahres-Ausstellung,4430
Münchner Festspiele,4431
Mundus vini,4432
Munich Conference on Security Policy,4433
Munich Economic Summit (1992),4434
Murmanskai︠a︡ nauchno-promyslovai︠a︡ ėkspedit︠s︡īi︠a︡ (1898-1908),4435
Murphy-ACF International  (Chess tournament),4436
Murray Johnstone Scottish Chess Congress,4437
Music City Bowl  (Football game),4438
Music Festival of India,4439
Music Today Festival,4440
Música en Compostela,4441
"Musical Convention (1863 :McGregor, Iowa)",4442
Musiikin aika  (Festival),4443
"Musik im 20. Jahrhundert  (Festival : Saarbrücken, Germany)",4444
Musik-Biennale Berlin,4445
Musique Action,4446
MUSORSTOM  (Expedition),4447
Muswiese  (Fair),4448
"Muʼtamar Akhlāqīyāt al-Baḥth al-ʻIlmī al-Ijtimāʻī (1995 :Cairo, Egypt)",4449
Muʼtamar al-ʻArabī al-Qawmī fī Bulūdān (1937),4450
Muʼtamar al-Khayr al-ʻArabī,4451
"Muʼtamar al-Qimmah al-ʻArabī al-Istithnāʼī (1989 :Casablanca, Morocco)",4452
Muʼtamar al-Qimmah al-ʻArabī,4453
Muʼtamar al-Udabāʼ al-ʻArab,4454
Muʼtamar al-Wuzarāʼ al-Masʼūlīn ʻan al-Shuʼūn al-Thaqāfīyah fī al-Waṭan al-ʻArabī,4455
Muʼtamar al-Zirāʻī li-ʻUlamāʼ al-Muslimīn,4456
Muʼtamar Ḥaraḍ (1965),4457
Muʼtamar Idārat al-Qiṭāʻ al-ʻĀmm wa-Taḥaddiyāt al-Salām (1980 :Jāmiʻat Ḥulwān),4458
"Muẓākarah-yi Adabiyāt-i Islāmī (1981 :Lucknow, India)",4459
Muzički biennale Zagreb,4460
Muzykalʹnai︠a︡ vesna v Sankt-Peterburge,4461
"N.C. Women Writers Conference (1992 :Winston-Salem, N.C.)",4462
Nadwah al-Fikrīyah li-Ruʼasāʼ al-Jāmiʻāt al-Khalījīyah al-ʻArabīyah,4463
Nadwah al-Quṭrīyah li-Tārīkh al-ʻUlūm ʻinda al-ʻArab,4464
Nadwat ʻAbd Allāh al-Jarārī,4465
"Nadwat al-Qānūnīyīn al-ʻArab (1967 :Algiers, Algeria)",4466
"Nadwat Mustaqbal Ṣināʻat al-Takrīr al-ʻArabīyah (1975 :Damascus, Syria)",4467
NAFEST,4468
Naga Expedition (1959-1961),4469
"Nagoya Pan-Pacific Peace Exhibition (1937 :Nagoya-shi, Japan)",4470
Naikoku Kangyō Hakurankai,4471
Nairobi Book Fair,4472
Nambassa  (Music festival),4473
Nambuk Chŏksipcha Hoedam,4474
Nāngsāo Thai  (Beauty pageant),4475
Napipí Expedition (1875),4476
"Národopisná výstava českoslovanská (1895 :Prague, Czech Republic)",4477
NASA Metrology and Calibration Workshop,4478
NASA Supply and Equipment Management Conference,4479
NASCAR Busch Series,4480
NASCAR Chase for the Sprint Cup,4481
NASCAR Craftsman Truck Series,4482
NASCAR Nextel Cup Series,4483
Nastran Users' Colloquium,4484
NATA Conference on Revenue Estimating,4485
Natal Missionary Conference,4486
Natchez Poetry Contest,4487
Nathan Burkan Memorial Competition,4488
Nation of Nations (1976 :Smithsonian Institution),4489
Nationaal Vioolconcours  (Netherlands),4490
National 4-H Conference,4491
National Adult Literacy Congress,4492
National Agricultural Outlook Conference  (U.S.),4493
National Agricultural Plastics Congress,4494
National Anti-Corn-Law Bazaar,4495
National Anti-slavery Bazaar,4496
National Apple Show,4497
"National Arbitration and Peace Congress (1st :1907 :New York, N.Y.)",4498
National Art Exhibition  (Springville High School),4499
National Asian American Conference on Drug Abuse Prevention,4500
National Barrow Show,4501
National Bedding Plant Conference,4502
National Black Arts Festival,4503
"National Black Economic Development Conference (1969 :Detroit, Mich.)",4504
"National Black Political Convention (1972 :Gary, Ind.)",4505
"National Black Theatre Summit ""On Golden Pond"" (1998 :Ashland, N.H.)",4506
National Black Theatre Summit,4507
National Bobwhite Quail Symposium,4508
National Book Festival  (U.S.),4509
National Bureau of Standards Workshop on Environmental Conditions for Archival Records Storage (1983),4510
National Catholic Congress,4511
National Catholic Social Action Conference,4512
National Championship Air Races,4513
"National Cherry Blossom Festival (Washington, D.C.)",4514
